,GAME_ID,PERSON_ID,TEAM_ID,SHOT_ORDER,SV_GAME_ID,SV_PLAYER_ID,SV_TEAM_ID,SHOT_RESULT,PERIOD,GAME_CLOCK,WALL_CLOCK,DRIBBLES,SHOT_DIST,TOUCH_TIME,CLOSE_DEF_PERSON_ID,CLOSE_DEF_SV_PLAYER_ID,CLOSE_DEF_DIST,PTS_TYPE,FGM,FGA,PTS,ASSISTS
111,21600001,2546,1610612752,14,2016102505,3706,18,made,3,2780,1477440000000.0,3,12.96,6.2,2210,3523,1.92,2,1,1,2,-1
112,21600001,201943,1610612752,1,2016102505,4615,18,missed,1,2780,1477440000000.0,13,22.14,11.88,202684,4884,4.55,2,0,1,0,-1
113,21600001,203895,1610612739,1,2016102505,5370,5,made,4,2730,1477450000000.0,2,11.22,1.88,1627758,5704,3.45,2,1,1,2,-1
114,21600001,201567,1610612739,9,2016102505,4391,5,missed,2,2720,1477440000000.0,0,24.67,0.8,204001,5464,7.13,3,0,1,0,-1
115,21600001,1627851,1610612752,4,2016102505,5694,18,made,4,2640,1477450000000.0,2,9.22,2.08,2399,3601,2.74,2,1,1,2,-1
116,21600001,201567,1610612739,10,2016102505,4391,5,missed,2,2630,1477440000000.0,1,22.75,1.6,203200,5142,12.22,3,0,1,0,-1
117,21600001,202681,1610612739,6,2016102505,4840,5,made,1,2600,1477440000000.0,3,4.67,4.48,201943,4615,1.1,2,1,1,2,478196
118,21600001,201565,1610612752,7,2016102505,4387,18,made,2,2560,1477440000000.0,4,4.65,3.84,202681,4840,3.67,2,1,1,2,-1
119,21600001,202681,1610612739,17,2016102505,4840,5,made,3,2500,1477440000000.0,1,23.4,2.76,204001,5464,4.39,3,1,1,3,-1
120,21600001,2546,1610612752,6,2016102505,3706,18,made,1,2470,1477440000000.0,0,0.43,0.72,2210,3523,0.05,2,1,1,2,-1
121,21600001,202681,1610612739,12,2016102505,4840,5,made,2,2430,1477440000000.0,10,21.98,9.44,203200,5142,2.16,3,1,1,3,-1
122,21600001,203895,1610612739,2,2016102505,5370,5,missed,4,2420,1477450000000.0,5,3.25,5.32,1626195,5495,2.11,2,0,1,0,-1
123,21600001,201565,1610612752,14,2016102505,4387,18,missed,3,2390,1477440000000.0,7,2.78,6.56,2544,3704,3.21,2,0,1,0,-1
124,21600001,1627758,1610612752,2,2016102505,5704,18,missed,4,2320,1477450000000.0,7,7.88,7.8,2365,3598,3.72,2,0,1,0,-1
125,21600001,203124,1610612752,2,2016102505,5083,18,made,4,2310,1477450000000.0,0,1.75,0.04,203895,5370,1.38,2,1,1,2,-1
126,21600001,202681,1610612739,7,2016102505,4840,5,missed,1,2310,1477440000000.0,12,4.33,11.0,203124,5083,0.83,2,0,1,0,-1
127,21600001,202681,1610612739,18,2016102505,4840,5,made,3,2300,1477440000000.0,1,20.59,2.08,204001,5464,5.45,2,1,1,2,-1
128,21600001,2210,1610612739,1,2016102505,3523,5,missed,1,2250,1477440000000.0,0,24.56,0.92,202498,4966,6.31,3,0,1,0,-1
129,21600001,201565,1610612752,8,2016102505,4387,18,missed,2,2240,1477440000000.0,0,22.4,2.34,2747,3835,4.8,3,0,1,0,-1
130,21600001,2544,1610612739,5,2016102505,3704,5,made,1,2230,1477440000000.0,0,2.27,0.04,203124,5083,3.81,2,1,1,2,-1
131,21600001,202732,1610612739,2,2016102505,4935,5,missed,4,2160,1477450000000.0,8,11.82,7.84,203124,5083,8.12,2,0,1,0,-1
132,21600001,202498,1610612752,4,2016102505,4966,18,made,3,2150,1477440000000.0,2,8.45,2.55,2747,3835,2.36,2,1,1,2,-1
133,21600001,2747,1610612739,8,2016102505,3835,5,missed,2,2130,1477440000000.0,0,23.14,0.88,2546,3706,10.3,3,0,1,0,-1
134,21600001,1626195,1610612752,2,2016102505,5495,18,made,4,2090,1477450000000.0,0,3.68,1.2,2592,3752,1.97,2,1,1,2,-1
135,21600001,202697,1610612739,2,2016102505,4898,5,missed,2,2000,1477440000000.0,9,18.2,6.32,201565,4387,2.28,2,0,1,0,-1
136,21600001,2546,1610612752,7,2016102505,3706,18,made,1,2000,1477440000000.0,1,16.98,3.44,2210,3523,3.94,2,1,1,2,-1
137,21600001,202681,1610612739,19,2016102505,4840,5,missed,3,1980,1477440000000.0,15,27.63,13.88,204001,5464,5.55,3,0,1,0,-1
138,21600001,2210,1610612739,4,2016102505,3523,5,made,2,1910,1477440000000.0,1,3.85,1.52,203200,5142,3.02,2,1,1,2,-1
139,21600001,202697,1610612739,1,2016102505,4898,5,missed,1,1870,1477440000000.0,0,22.94,0.8,201584,4484,5.79,3,0,1,0,-1
140,21600001,2546,1610612752,15,2016102505,3706,18,missed,3,1850,1477440000000.0,13,18.87,10.23,2210,3523,3.54,2,0,1,0,-1
141,21600001,2592,1610612739,2,2016102505,3752,5,missed,4,1830,1477450000000.0,0,22.83,1.36,201943,4615,2.4,2,0,1,0,-1
142,21600001,203200,1610612752,4,2016102505,5142,18,missed,2,1750,1477440000000.0,4,18.75,4.64,2544,3704,5.15,2,0,1,0,-1
143,21600001,202498,1610612752,1,2016102505,4966,18,missed,1,1740,1477440000000.0,1,22.81,3.76,201567,4391,5.37,2,0,1,0,-1
144,21600001,202732,1610612739,3,2016102505,4935,5,made,4,1670,1477450000000.0,2,4.03,5.4,203124,5083,1.4,2,1,1,2,-1
145,21600001,2747,1610612739,9,2016102505,3835,5,missed,2,1670,1477440000000.0,0,21.63,0.72,201565,4387,3.6,3,0,1,0,-1
146,21600001,201567,1610612739,5,2016102505,4391,5,missed,1,1660,1477440000000.0,0,0.62,1.24,202498,4966,3.69,2,0,1,0,-1
147,21600001,201567,1610612739,6,2016102505,4391,5,missed,1,1640,1477440000000.0,0,4.87,0.0,203124,5083,2.29,2,0,1,0,-1
148,21600001,202681,1610612739,20,2016102505,4840,5,made,3,1570,1477440000000.0,2,9.39,3.12,201943,4615,5.32,2,1,1,2,-1
149,21600001,203124,1610612752,3,2016102505,5083,18,missed,4,1530,1477450000000.0,0,25.3,1.0,2365,3598,9.89,3,0,1,0,-1
150,21600001,201567,1610612739,7,2016102505,4391,5,made,1,1390,1477440000000.0,0,7.55,3.28,202498,4966,0.14,2,1,1,2,-1
151,21600001,204001,1610612752,10,2016102505,5464,18,made,3,1370,1477440000000.0,0,26.59,0.71,101112,3934,6.19,3,1,1,3,-1
152,21600001,201565,1610612752,9,2016102505,4387,18,missed,2,1310,1477440000000.0,11,4.98,9.42,2747,3835,0.16,2,0,1,0,-1
153,21600001,1627851,1610612752,5,2016102505,5694,18,missed,4,1290,1477450000000.0,0,25.73,0.72,2399,3601,6.94,3,0,1,0,-1
154,21600001,2210,1610612739,2,2016102505,3523,5,made,1,1180,1477440000000.0,2,2.9,3.89,202498,4966,25.66,2,1,1,2,-1
155,21600001,1626195,1610612752,3,2016102505,5495,18,missed,4,1140,1477450000000.0,0,2.71,0.64,2592,3752,3.51,2,0,1,0,-1
156,21600001,202681,1610612739,21,2016102505,4840,5,made,3,1140,1477440000000.0,0,5.3,4.43,2546,3706,6.62,2,1,1,2,-1
157,21600001,201584,1610612752,3,2016102505,4484,18,missed,2,1110,1477440000000.0,5,24.06,5.0,202697,4898,9.22,3,0,1,0,-1
158,21600001,201565,1610612752,10,2016102505,4387,18,made,2,1060,1477440000000.0,1,1.46,2.4,2210,3523,2.26,2,1,1,2,-1
159,21600001,2546,1610612752,16,2016102505,3706,18,missed,3,1010,1477440000000.0,11,14.09,9.0,2210,3523,5.48,2,0,1,0,-1
160,21600001,203895,1610612739,3,2016102505,5370,5,missed,4,970,1477450000000.0,3,6.8,3.77,1627758,5704,1.08,2,0,1,0,-1
161,21600001,2544,1610612739,10,2016102505,3704,5,missed,2,770,1477440000000.0,0,22.77,0.44,203200,5142,3.67,3,0,1,0,-1
162,21600001,203124,1610612752,1,2016102505,5083,18,missed,1,740,1477440000000.0,0,25.8,0.96,202684,4884,5.49,3,0,1,0,-1
163,21600001,2399,1610612739,3,2016102505,3601,5,made,4,700,1477450000000.0,3,6.79,2.92,1626195,5495,2.5,2,1,1,2,-1
